element,sp_num,obs_wl_air(nm),unc_obs_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Ar,2,"=""565.44555""","=""0.00014""","=""8""","=""""",,"=""189415.0280""","=""207095.2846""","=""3s2.3p4.(3P).5p""","=""4D*""","=""7/2""","=""3s2.3p4.(3P).7s""","=""4P""","=""5/2""",,"=""""","=""L11520""",
Ar,2,"=""565.5236""","=""0.0008""","=""2""","=""""",,"=""172829.6539""","=""190507.4128""","=""3s2.3p4.(1D).3d""","=""2D""","=""3/2""","=""3s2.3p4.(3P).5p""","=""2P*""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""566.729""","=""0.0008""","=""0""","=""""",,"=""190106.3000""","=""207746.4757""","=""3s2.3p4.(3P).5p""","=""4D*""","=""3/2""","=""3s2.3p4.(3P).6d""","=""4D""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""566.996""","=""0.0008""","=""0""","=""""",,"=""190511.2674""","=""208143.0731""","=""3s2.3p4.(3P).5p""","=""2D*""","=""5/2""","=""3s2.3p4.(3P).6d""","=""4F""","=""7/2""",,"=""""","=""L14821""",
Ar,2,"=""567.29766""","=""0.00019""","=""6""","=""""",,"=""189654.8487""","=""207277.3869""","=""3s2.3p4.(3P).5p""","=""4D*""","=""5/2""","=""3s2.3p4.(3P).7s""","=""4P""","=""3/2""",,"=""""","=""L11520""",
Ar,2,"=""568.1480""","=""0.0008""","=""2*""","=""""",,"=""191169.5946""","=""208765.8367""","=""3s2.3p4.(3P).5p""","=""4S*""","=""3/2""","=""3s2.3p4.(3P).7s""","=""2P""","=""1/2""",,"=""""","=""L14821""",
Ar,2,"=""568.1480""","=""0.0008""","=""2*""","=""""",,"=""190733.0156""","=""208329.1101""","=""3s2.3p4.(3P).5p""","=""4D*""","=""1/2""","=""3s2.3p4.(3P).7s""","=""4P""","=""1/2""",,"=""""","=""L14821""",
Ar,2,"=""569.16630""","=""0.00016""","=""11""","=""""",,"=""174409.8916""","=""191974.5800""","=""3s2.3p4.(1D).3d""","=""2P""","=""3/2""","=""3s2.3p4.(1S).4p""","=""2P*""","=""3/2""",,"=""""","=""L11520""",
Ar,2,"=""569.330""","=""0.0008""","=""0""","=""""",,"=""186171.3330""","=""203730.9181""","=""3s2.3p4.(3P).4d""","=""4P""","=""1/2""","=""3s2.3p4.(3P).6p""","=""2P*""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""570.43766""","=""0.00007""","=""5""","=""""",,"=""191169.5946""","=""208695.1309""","=""3s2.3p4.(3P).5p""","=""4S*""","=""3/2""","=""3s2.3p4.(3P).6d""","=""4P""","=""3/2""",,"=""""","=""L2634""",
Ar,2,"=""570.7215""","=""0.0008""","=""1""","=""""",,"=""190733.0156""","=""208249.7978""","=""3s2.3p4.(3P).5p""","=""4D*""","=""1/2""","=""3s2.3p4.(3P).7s""","=""2P""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""570.8616""","=""0.0008""","=""1""","=""""",,"=""174821.0098""","=""192333.4986""","=""3s2.3p4.(1D).3d""","=""2P""","=""1/2""","=""3s2.3p4.(1S).4p""","=""2P*""","=""1/2""",,"=""""","=""L14821""",
Ar,2,"=""571.1453""","=""0.0008""","=""1""","=""""",,"=""191169.5946""","=""208673.3904""","=""3s2.3p4.(3P).5p""","=""4S*""","=""3/2""","=""3s2.3p4.(3P).6d""","=""4F""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""571.6029""","=""0.0008""","=""1""","=""""",,"=""187589.3383""","=""205079.1331""","=""3s2.3p4.(3P).4d""","=""2F""","=""5/2""","=""3s2.3p4.(3P<2>).5f""","=""2[2]*""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""572.4325""","=""0.0008""","=""5""","=""4.e+05""",C,"=""138243.6444""","=""155708.1075""","=""3s2.3p4.(3P).4s""","=""2P""","=""3/2""","=""3s2.3p4.(3P).4p""","=""4P*""","=""1/2""",,"=""T926""","=""L14821""",
Ar,2,"=""573.2210""","=""0.0008""","=""1""","=""""",,"=""189654.8487""","=""207095.2846""","=""3s2.3p4.(3P).5p""","=""4D*""","=""5/2""","=""3s2.3p4.(3P).7s""","=""4P""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""573.2694""","=""0.0008""","=""1""","=""""",,"=""191974.5800""","=""209413.5184""","=""3s2.3p4.(1S).4p""","=""2P*""","=""3/2""","=""3s2.3p4.(3P).6d""","=""2D""","=""3/2""",,"=""""","=""L14821""",
Ar,1,"=""573.9520""","=""""","=""10""","=""8.7e+05""",D,"=""106087.2598""","=""123505.4896""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""1""","=""3s2.3p5.(2P*<1/2>).5d""","=""2[5/2]*""","=""2""",,"=""T1218n""","=""L2634""",
Ar,3,"=""574.3147""","=""0.0020""","=""1""","=""""",,"=""214347.599""","=""231754.836""","=""3s2.3p3.(2D*).3d""","=""3P*""","=""1""","=""3s2.3p3.(2D*).4p""","=""3P""","=""0""",,"=""""","=""L9366""",
Ar,2,"=""574.32756""","=""0.00007""","=""4""","=""""",,"=""187589.3383""","=""204996.1739""","=""3s2.3p4.(3P).4d""","=""2F""","=""5/2""","=""3s2.3p4.(3P<2>).5f""","=""2[3]*""","=""7/2""",,"=""""","=""L2634""",
Ar,2,"=""574.939""","=""0.0008""","=""0""","=""""",,"=""187589.3383""","=""204977.6464""","=""3s2.3p4.(3P).4d""","=""2F""","=""5/2""","=""3s2.3p4.(3P<2>).5f""","=""2[3]*""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""575.354""","=""0.0008""","=""1""","=""""",,"=""194822.1833""","=""212197.9340""","=""3s2.3p4.(3P<2>).4f""","=""2[4]*""","=""7/2""","=""3s2.3p4.(3P<0>).6g""","=""2[4]""","=""9/2""",,"=""""","=""L14821""",
Ar,2,"=""575.6600""","=""0.0008""","=""3""","=""""",,"=""172829.6539""","=""190196.2066""","=""3s2.3p4.(1D).3d""","=""2D""","=""3/2""","=""3s2.3p4.(3P).5p""","=""2P*""","=""1/2""",,"=""""","=""L14821""",
Ar,2,"=""576.6542""","=""0.0008""","=""2*""","=""""",,"=""194861.3529""","=""212198.0935""","=""3s2.3p4.(3P<2>).4f""","=""2[3]*""","=""5/2""","=""3s2.3p4.(3P<0>).6g""","=""2[4]""","=""7/2""",,"=""""","=""L14821""",
Ar,2,"=""576.6542""","=""0.0008""","=""2*""","=""""",,"=""185093.3298""","=""202429.8993""","=""3s2.3p4.(3P).4d""","=""4F""","=""9/2""","=""3s2.3p4.(3P).6p""","=""4D*""","=""7/2""",,"=""""","=""L14821""",
Ar,2,"=""577.23230""","=""0.00019""","=""9""","=""""",,"=""172335.5985""","=""189654.8487""","=""3s2.3p4.(1D).3d""","=""2D""","=""5/2""","=""3s2.3p4.(3P).5p""","=""4D*""","=""5/2""",,"=""""","=""L11520""",
Ar,2,"=""577.318""","=""0.0008""","=""0h""","=""""",,"=""191012.4246""","=""208329.1101""","=""3s2.3p4.(3P).5p""","=""2D*""","=""3/2""","=""3s2.3p4.(3P).7s""","=""4P""","=""1/2""",,"=""""","=""L14821""",
Ar,2,"=""577.4697""","=""0.0008""","=""1""","=""""",,"=""191169.5946""","=""208481.7065""","=""3s2.3p4.(3P).5p""","=""4S*""","=""3/2""","=""3s2.3p4.(3P).6d""","=""4P""","=""1/2""",,"=""""","=""L14821""",
Ar,2,"=""577.6374""","=""0.0008""","=""2""","=""""",,"=""190942.7220""","=""208249.7978""","=""3s2.3p4.(3P).5p""","=""2S*""","=""1/2""","=""3s2.3p4.(3P).7s""","=""2P""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""578.1268""","=""0.0008""","=""2""","=""""",,"=""155043.1619""","=""172335.5985""","=""3s2.3p4.(3P).4p""","=""4P*""","=""5/2""","=""3s2.3p4.(1D).3d""","=""2D""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""578.235""","=""0.002""","=""0.5""","=""""",,"=""194800.2662""","=""212089.487""","=""3s2.3p4.(3P<2>).4f""","=""2[4]*""","=""9/2""","=""3s2.3p4.(3P).7d""","=""4D""","=""7/2""",,"=""""","=""L14821""",
Ar,2,"=""578.6561""","=""0.0008""","=""4bl""","=""""",,"=""172829.6539""","=""190106.3000""","=""3s2.3p4.(1D).3d""","=""2D""","=""3/2""","=""3s2.3p4.(3P).5p""","=""4D*""","=""3/2""",,"=""""","=""L11520""",
Ar,2,"=""578.858""","=""0.002""","=""0""","=""""",,"=""186074.4375""","=""203345.0332""","=""3s2.3p4.(3P).4d""","=""4F""","=""5/2""","=""3s2.3p4.(3P).6p""","=""2D*""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""579.97401""","=""0.00007""","=""3""","=""""",,"=""191012.4246""","=""208249.7978""","=""3s2.3p4.(3P).5p""","=""2D*""","=""3/2""","=""3s2.3p4.(3P).7s""","=""2P""","=""3/2""",,"=""""","=""L2634""",
Ar,2,"=""580.046""","=""0.002""","=""1""","=""""",,"=""190511.2674""","=""207746.4757""","=""3s2.3p4.(3P).5p""","=""2D*""","=""5/2""","=""3s2.3p4.(3P).6d""","=""4D""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""580.7596""","=""0.0008""","=""1""","=""""",,"=""195128.3735""","=""212342.380""","=""3s2.3p4.(3P<2>).4f""","=""2[5]*""","=""9/2""","=""3s2.3p4.(3P).7d""","=""4F""","=""7/2""",,"=""""","=""L14821""",
Ar,2,"=""581.27604""","=""0.00013""","=""9""","=""""",,"=""173393.4658""","=""190592.2306""","=""3s2.3p4.(1D).4p""","=""2D*""","=""5/2""","=""3s2.3p4.(3P).4d""","=""2P""","=""3/2""",,"=""""","=""L11520""",
Ar,2,"=""581.356""","=""0.002""","=""0.5""","=""""",,"=""196103.4029""","=""213299.665""","=""3s2.3p4.(3P<1>).4f""","=""2[4]*""","=""9/2""","=""3s2.3p4.(3P).7d""","=""2F""","=""7/2""",,"=""""","=""L14821""",
Ar,2,"=""581.6272""","=""0.0008""","=""2""","=""""",,"=""170401.0170""","=""187589.3383""","=""3s2.3p4.(1D).4p""","=""2F*""","=""5/2""","=""3s2.3p4.(3P).4d""","=""2F""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""582.21291""","=""0.00007""","=""5""","=""""",,"=""190106.3000""","=""207277.3869""","=""3s2.3p4.(3P).5p""","=""4D*""","=""3/2""","=""3s2.3p4.(3P).7s""","=""4P""","=""3/2""",,"=""""","=""L2634""",
Ar,2,"=""582.60549""","=""0.00007""","=""3""","=""""",,"=""191169.5946""","=""208329.1101""","=""3s2.3p4.(3P).5p""","=""4S*""","=""3/2""","=""3s2.3p4.(3P).7s""","=""4P""","=""1/2""",,"=""""","=""L2634""",
Ar,2,"=""582.8059""","=""0.0008""","=""3""","=""""",,"=""174821.0098""","=""191974.5800""","=""3s2.3p4.(1D).3d""","=""2P""","=""1/2""","=""3s2.3p4.(1S).4p""","=""2P*""","=""3/2""",,"=""""","=""L14821""",
Ar,1,"=""583.4263""","=""""","=""5""","=""5.2e+05""",C,"=""106237.5518""","=""123372.9253""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<1/2>).5d""","=""2[3/2]*""","=""2""",,"=""T1218n,T1164n""","=""L2634""",
Ar,2,"=""583.547""","=""0.002""","=""0""","=""""",,"=""143107.6801""","=""160239.4280""","=""3s2.3p4.(3P).3d""","=""4F""","=""5/2""","=""3s2.3p4.(3P).4p""","=""2P*""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""583.896""","=""0.002""","=""1""","=""""",,"=""155708.1075""","=""172829.6539""","=""3s2.3p4.(3P).4p""","=""4P*""","=""1/2""","=""3s2.3p4.(1D).3d""","=""2D""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""584.0048""","=""0.0008""","=""1""","=""""",,"=""172816.2926""","=""189934.6322""","=""3s2.3p4.(1D).4p""","=""2P*""","=""1/2""","=""3s2.3p4.(3P).4d""","=""2P""","=""1/2""",,"=""""","=""L14821""",
Ar,2,"=""584.3781""","=""0.0008""","=""7""","=""3.8e+04""",E,"=""138243.6444""","=""155351.1206""","=""3s2.3p4.(3P).4s""","=""2P""","=""3/2""","=""3s2.3p4.(3P).4p""","=""4P*""","=""3/2""",,"=""T997n""","=""L14821""",
Ar,2,"=""584.611""","=""0.002""","=""0.5p""","=""""",,"=""195123.6464""","=""212224.389""","=""3s2.3p4.(3P<2>).4f""","=""2[5]*""","=""11/2""","=""3s2.3p4.(3P).7d""","=""4F""","=""9/2""",,"=""""","=""L14821""",
Ar,2,"=""585.274""","=""0.002""","=""0""","=""""",,"=""190196.2066""","=""207277.3869""","=""3s2.3p4.(3P).5p""","=""2P*""","=""1/2""","=""3s2.3p4.(3P).7s""","=""4P""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""585.310""","=""0.002""","=""2""","=""""",,"=""191169.5946""","=""208249.7978""","=""3s2.3p4.(3P).5p""","=""4S*""","=""3/2""","=""3s2.3p4.(3P).7s""","=""2P""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""585.42728""","=""0.00007""","=""4""","=""""",,"=""186074.4375""","=""203151.2627""","=""3s2.3p4.(3P).4d""","=""4F""","=""5/2""","=""3s2.3p4.(1D).5p""","=""2F*""","=""5/2""",,"=""""","=""L2634""",
Ar,1,"=""586.0310""","=""""","=""10""","=""2.85e+05""",C,"=""104102.0990""","=""121161.3135""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[1/2]""","=""1""","=""3s2.3p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""1""",,"=""T1218n,T1164n""","=""L2634""",
Ar,2,"=""586.6598""","=""0.0008""","=""2""","=""""",,"=""179592.2248""","=""196633.1005""","=""3s2.3p4.(1S).3d""","=""2D""","=""5/2""","=""3s2.3p4.(3P<0>).4f""","=""2[3]*""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""587.0443""","=""0.0008""","=""4""","=""""",,"=""179592.2248""","=""196621.9658""","=""3s2.3p4.(1S).3d""","=""2D""","=""5/2""","=""3s2.3p4.(3P<0>).4f""","=""2[3]*""","=""7/2""",,"=""""","=""L14821""",
Ar,1,"=""588.2624""","=""""","=""15""","=""1.23e+06""",C,"=""104102.0990""","=""121096.605""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[1/2]""","=""1""","=""3s2.3p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""0""",,"=""T1218n""","=""L2634""",
Ar,2,"=""588.454""","=""0.002""","=""0.5""","=""""",,"=""190106.3000""","=""207095.2846""","=""3s2.3p4.(3P).5p""","=""4D*""","=""3/2""","=""3s2.3p4.(3P).7s""","=""4P""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""588.6088""","=""0.0008""","=""3""","=""""",,"=""155351.1206""","=""172335.5985""","=""3s2.3p4.(3P).4p""","=""4P*""","=""3/2""","=""3s2.3p4.(1D).3d""","=""2D""","=""5/2""",,"=""""","=""L14821""",
Ar,1,"=""588.8584""","=""""","=""25""","=""1.29e+06""",C,"=""105462.7596""","=""122440.0672""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""3""","=""3s2.3p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""2""",,"=""T1218n""","=""L2634""",
Ar,2,"=""589.416""","=""0.002""","=""0h*""","=""""",,"=""194800.2662""","=""211761.469""","=""3s2.3p4.(3P<2>).4f""","=""2[4]*""","=""9/2""","=""3s2.3p4.(3P<1>).6g""","=""2[4]""","=""9/2""",,"=""""","=""L14821""",
Ar,2,"=""589.416""","=""0.002""","=""0h*""","=""""",,"=""195128.3735""","=""212089.487""","=""3s2.3p4.(3P<2>).4f""","=""2[5]*""","=""9/2""","=""3s2.3p4.(3P).7d""","=""4D""","=""7/2""",,"=""""","=""L14821""",
Ar,2,"=""590.178""","=""0.002""","=""0""","=""""",,"=""194822.1833""","=""211761.470""","=""3s2.3p4.(3P<2>).4f""","=""2[4]*""","=""7/2""","=""3s2.3p4.(3P<1>).6g""","=""2[4]""","=""7/2""",,"=""""","=""L14821""",
Ar,2,"=""590.178""","=""0.002""","=""0""","=""""",,"=""194822.1833""","=""211761.469""","=""3s2.3p4.(3P<2>).4f""","=""2[4]*""","=""7/2""","=""3s2.3p4.(3P<1>).6g""","=""2[4]""","=""9/2""",,"=""""","=""L14821""",
Ar,2,"=""590.4291""","=""0.002""","=""2p?""","=""""",,"=""194800.2662""","=""211732.3605""","=""3s2.3p4.(3P<2>).4f""","=""2[4]*""","=""9/2""","=""3s2.3p4.(3P<1>).6g""","=""2[5]""","=""11/2""",,"=""""","=""L14821""",
Ar,2,"=""590.8674""","=""0.0008""","=""0.5""","=""""",,"=""185624.8282""","=""202544.4050""","=""3s2.3p4.(3P).4d""","=""4F""","=""7/2""","=""3s2.3p4.(3P).6p""","=""4D*""","=""5/2""",,"=""""","=""L14821""",
Ar,1,"=""591.2085""","=""""","=""50""","=""1.05e+06""",C,"=""104102.0990""","=""121011.9198""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[1/2]""","=""1""","=""3s2.3p5.(2P*<1/2>).4d""","=""2[3/2]*""","=""1""",,"=""T1218n,T1164n""","=""L2634""",
Ar,2,"=""591.549""","=""0.002""","=""0""","=""""",,"=""194861.3529""","=""211761.470""","=""3s2.3p4.(3P<2>).4f""","=""2[3]*""","=""5/2""","=""3s2.3p4.(3P<1>).6g""","=""2[4]""","=""7/2""",,"=""""","=""L14821""",
Ar,2,"=""592.308""","=""0.002""","=""0*""","=""""",,"=""194883.0921""","=""211761.470""","=""3s2.3p4.(3P<2>).4f""","=""2[3]*""","=""7/2""","=""3s2.3p4.(3P<1>).6g""","=""2[4]""","=""7/2""",,"=""""","=""L14821""",
Ar,2,"=""592.308""","=""0.002""","=""0*""","=""""",,"=""194883.0921""","=""211761.469""","=""3s2.3p4.(3P<2>).4f""","=""2[3]*""","=""7/2""","=""3s2.3p4.(3P<1>).6g""","=""2[4]""","=""9/2""",,"=""""","=""L14821""",
Ar,2,"=""592.677""","=""0.002""","=""0.5""","=""""",,"=""143371.4364""","=""160239.4280""","=""3s2.3p4.(3P).3d""","=""4F""","=""3/2""","=""3s2.3p4.(3P).4p""","=""2P*""","=""3/2""",,"=""""","=""L14821""",
Ar,1,"=""592.8813""","=""""","=""15""","=""1.1e+06""",D+,"=""105617.2700""","=""122479.3820""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""1""",,"=""T1218n""","=""L2634""",
Ar,2,"=""593.5792""","=""0.0008""","=""2""","=""""",,"=""191169.5946""","=""208011.8628""","=""3s2.3p4.(3P).5p""","=""4S*""","=""3/2""","=""3s2.3p4.(3P).6d""","=""4D""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""593.6309""","=""0.0008""","=""1""","=""""",,"=""192556.9179""","=""209397.76""","=""3s2.3p4.(3P).4d""","=""2D""","=""5/2""","=""3s2.3p4.(3P).7p""","=""1*""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""593.664""","=""0.002""","=""1""","=""""",,"=""186891.0393""","=""203730.9181""","=""3s2.3p4.(3P).4d""","=""4P""","=""5/2""","=""3s2.3p4.(3P).6p""","=""2P*""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""594.1825""","=""0.0008""","=""4""","=""""",,"=""172829.6539""","=""189654.8487""","=""3s2.3p4.(1D).3d""","=""2D""","=""3/2""","=""3s2.3p4.(3P).5p""","=""4D*""","=""5/2""",,"=""""","=""L14821""",
Ar,1,"=""594.2669""","=""""","=""5""","=""1.8e+05""",D,"=""105617.2700""","=""122440.0672""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""2""",,"=""T1218n""","=""L2634""",
Ar,15,"=""594.3879""","=""0.0002""","=""""","=""""",,"=""235860.182""","=""252679.553""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.2p""","=""3P*""","=""2""",M1,"=""""","=""L8983""",
Ar,2,"=""595.0905""","=""0.0008""","=""6""","=""7.e+04""",E,"=""138243.6444""","=""155043.1619""","=""3s2.3p4.(3P).4s""","=""2P""","=""3/2""","=""3s2.3p4.(3P).4p""","=""4P*""","=""5/2""",,"=""T926""","=""L14821""",
Ar,2,"=""595.38303""","=""0.00007""","=""5""","=""""",,"=""191974.5800""","=""208765.8367""","=""3s2.3p4.(1S).4p""","=""2P*""","=""3/2""","=""3s2.3p4.(3P).7s""","=""2P""","=""1/2""",,"=""""","=""L2634""",
Ar,2,"=""596.137""","=""0.002""","=""0""","=""""",,"=""190507.4128""","=""207277.3869""","=""3s2.3p4.(3P).5p""","=""2P*""","=""3/2""","=""3s2.3p4.(3P).7s""","=""4P""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""596.2744""","=""0.0008""","=""0.5""","=""""",,"=""190511.2674""","=""207277.3869""","=""3s2.3p4.(3P).5p""","=""2D*""","=""5/2""","=""3s2.3p4.(3P).7s""","=""4P""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""596.5031""","=""0.0008""","=""3""","=""""",,"=""174409.8916""","=""191169.5946""","=""3s2.3p4.(1D).3d""","=""2P""","=""3/2""","=""3s2.3p4.(3P).5p""","=""4S*""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""597.3314""","=""0.0008""","=""2""","=""""",,"=""157673.4134""","=""174409.8916""","=""3s2.3p4.(3P).4p""","=""4D*""","=""5/2""","=""3s2.3p4.(1D).3d""","=""2P""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""597.59622""","=""0.00007""","=""5""","=""""",,"=""194996.5613""","=""211725.660""","=""3s2.3p4.(3P<2>).4f""","=""2[2]*""","=""3/2""","=""3s2.3p4.(3P<1>).6g""","=""2[3]""","=""5/2""",,"=""""","=""L2634""",
Ar,2,"=""597.7995""","=""0.0008""","=""4""","=""""",,"=""179592.2248""","=""196315.5916""","=""3s2.3p4.(1S).3d""","=""2D""","=""5/2""","=""3s2.3p4.(3P<1>).4f""","=""2[3]*""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""598.4454""","=""0.0008""","=""3""","=""""",,"=""172335.5985""","=""189040.9351""","=""3s2.3p4.(1D).3d""","=""2D""","=""5/2""","=""3s2.3p4.(3P).5p""","=""4P*""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""598.5912""","=""0.0014""","=""1""","=""""",,"=""179931.8393""","=""196633.1005""","=""3s2.3p4.(1S).3d""","=""2D""","=""3/2""","=""3s2.3p4.(3P<0>).4f""","=""2[3]*""","=""5/2""",,"=""""","=""L11520""",
Ar,1,"=""598.7302""","=""""","=""7""","=""1.2e+05""",D,"=""105462.7596""","=""122160.1502""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""3""","=""3s2.3p5.(2P*<3/2>).5d""","=""2[7/2]*""","=""3""",,"=""T1218n""","=""L2634""",
Ar,2,"=""598.8288""","=""0.0008""","=""3p?*""","=""""",,"=""192556.9179""","=""209251.5031""","=""3s2.3p4.(3P).4d""","=""2D""","=""5/2""","=""3s2.3p4.(1D<2>).4f""","=""2[3]*""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""598.8288""","=""0.0008""","=""3p?*""","=""""",,"=""195031.2028""","=""211725.7661""","=""3s2.3p4.(3P<2>).4f""","=""2[2]*""","=""5/2""","=""3s2.3p4.(3P<1>).6g""","=""2[3]""","=""7/2""",,"=""""","=""L14821""",
Ar,2,"=""598.9339""","=""0.0008""","=""8""","=""""",,"=""192556.9179""","=""209248.6316""","=""3s2.3p4.(3P).4d""","=""2D""","=""5/2""","=""3s2.3p4.(1D<2>).4f""","=""2[3]*""","=""7/2""",,"=""""","=""L14821""",
Ar,2,"=""599.146""","=""0.002""","=""0.5""","=""""",,"=""186816.0496""","=""203501.8810""","=""3s2.3p4.(3P).4d""","=""2F""","=""7/2""","=""3s2.3p4.(3P).6p""","=""2D*""","=""5/2""",,"=""""","=""L14821""",
Ar,1,"=""599.8999""","=""""","=""5""","=""1.4e+05""",D,"=""105617.2700""","=""122282.104""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).5d""","=""2[5/2]*""","=""2""",,"=""T1218n""","=""L2634""",
Ar,2,"=""600.3170""","=""0.0008""","=""1""","=""""",,"=""158167.7999""","=""174821.0098""","=""3s2.3p4.(3P).4p""","=""4D*""","=""3/2""","=""3s2.3p4.(1D).3d""","=""2P""","=""1/2""",,"=""""","=""L14821""",
Ar,2,"=""601.9493""","=""0.0008""","=""4""","=""""",,"=""172829.6539""","=""189437.7396""","=""3s2.3p4.(1D).3d""","=""2D""","=""3/2""","=""3s2.3p4.(3P).5p""","=""4P*""","=""1/2""",,"=""""","=""L14821""",
Ar,1,"=""602.5150""","=""""","=""5""","=""9.0e+05""",D+,"=""107289.7001""","=""123882.203""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<1/2>).7s""","=""2[1/2]*""","=""1""",,"=""T1218n""","=""L2634""",
Ar,2,"=""602.72513""","=""0.00007""","=""7""","=""""",,"=""173347.9158""","=""189934.6322""","=""3s2.3p4.(1D).4p""","=""2D*""","=""3/2""","=""3s2.3p4.(3P).4d""","=""2P""","=""1/2""",,"=""""","=""L2634""",
Ar,2,"=""602.8220""","=""0.0008""","=""1""","=""""",,"=""190511.2674""","=""207095.2846""","=""3s2.3p4.(3P).5p""","=""2D*""","=""5/2""","=""3s2.3p4.(3P).7s""","=""4P""","=""5/2""",,"=""""","=""L14821""",
Ar,8,"=""602.98""","=""0.08""","=""""","=""""",,"=""1070277.""","=""1086860.""","=""2p6.9f""","=""2F*""","=""7/2""","=""2p6.10g""","=""2G""","=""9/2""",,"=""""","=""L16099""",
Ar,2,"=""603.0844""","=""0.0008""","=""1l""","=""""",,"=""191169.5946""","=""207746.4757""","=""3s2.3p4.(3P).5p""","=""4S*""","=""3/2""","=""3s2.3p4.(3P).6d""","=""4D""","=""5/2""",,"=""""","=""L14821""",
Ar,1,"=""603.2127""","=""""","=""70""","=""2.46e+06""",C,"=""105462.7596""","=""122036.0704""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""3""","=""3s2.3p5.(2P*<3/2>).5d""","=""2[7/2]*""","=""4""",,"=""T1218n,T1164n""","=""L2634""",
Ar,1,"=""604.3223""","=""""","=""35""","=""1.47e+06""",C,"=""105617.2700""","=""122160.1502""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).5d""","=""2[7/2]*""","=""3""",,"=""T1218n""","=""L2634""",
Ar,2,"=""604.4468""","=""0.0008""","=""7""","=""""",,"=""192712.058""","=""209251.5031""","=""3s2.3p4.(3P).4d""","=""2D""","=""3/2""","=""3s2.3p4.(1D<2>).4f""","=""2[3]*""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""604.68977""","=""0.00007""","=""10""","=""""",,"=""174409.8916""","=""190942.7220""","=""3s2.3p4.(1D).3d""","=""2P""","=""3/2""","=""3s2.3p4.(3P).5p""","=""2S*""","=""1/2""",,"=""""","=""L2634""",
Ar,2,"=""604.90750""","=""0.00007""","=""7""","=""""",,"=""179592.2248""","=""196119.1021""","=""3s2.3p4.(1S).3d""","=""2D""","=""5/2""","=""3s2.3p4.(3P<1>).4f""","=""2[4]*""","=""7/2""",,"=""""","=""L2634""",
