element,sp_num,obs_wl_air(nm),unc_obs_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Ne,1,"=""580.44496""","=""0.00004""","=""5000""","=""3.60e+06""",C+,"=""149824.2215""","=""167047.6082""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[5/2]*""","=""2""",,"=""T6976""","=""L3451""",
Ne,1,"=""581.14066""","=""0.00004""","=""3000""","=""7.37e+05""",C+,"=""149824.2215""","=""167026.9923""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""1""",,"=""T6976""","=""L3451""",
Ne,1,"=""581.66219""","=""0.00030""","=""500""","=""1.73e+05""",C,"=""149824.2215""","=""167011.5643""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""2""",,"=""T6976""","=""L4498""",
Ne,1,"=""582.01558""","=""0.00004""","=""5000""","=""8.60e+06""",C+,"=""149824.2215""","=""167001.1327""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[7/2]*""","=""3""",,"=""T6976""","=""L3451""",
Ne,1,"=""582.89063""","=""0.00030""","=""750""","=""2.87e+05""",C,"=""149824.2215""","=""166975.3424""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[1/2]*""","=""1""",,"=""T6976""","=""L4498""",
Ne,1,"=""585.24878""","=""0.00005""","=""20000""","=""6.15e+07""",AA,"=""135888.7173""","=""152970.7328""","=""2s2.2p5.(2P*<1/2>).3s""","=""2[1/2]*""","=""1""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""0""",,"=""T6389""","=""L7292""",
Ne,1,"=""586.84165""","=""0.00030""","=""750""","=""8.26e+05""",C+,"=""150772.1118""","=""167807.7649""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).4d""","=""2[3/2]*""","=""1""",,"=""T6976""","=""L4498""",
Ne,1,"=""587.21450""","=""0.00030""","=""750""","=""6.69e+05""",C+,"=""150772.1118""","=""167796.9475""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).4d""","=""2[3/2]*""","=""2""",,"=""T6976""","=""L4498""",
Ne,1,"=""587.28275""","=""0.00004""","=""5000""","=""6.07e+06""",C+,"=""150772.1118""","=""167794.9709""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).4d""","=""2[5/2]*""","=""2""",,"=""T6976""","=""L3451""",
Ne,1,"=""588.18950""","=""0.00005""","=""10000""","=""1.15e+07""",B+,"=""134041.8400""","=""151038.4524""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""1""",,"=""T2733""","=""L7292""",
Ne,1,"=""589.83287""","=""0.00030""","=""200""","=""2.01e+05""",C,"=""150858.5079""","=""167807.7649""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).4d""","=""2[3/2]*""","=""1""",,"=""T6976""","=""L4498""",
Ne,1,"=""590.20944""","=""0.00030""","=""30""","=""7.35e+05""",C+,"=""150858.5079""","=""167796.9475""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).4d""","=""2[3/2]*""","=""2""",,"=""T6976""","=""L4498""",
Ne,1,"=""590.24623""","=""0.00004""","=""500""","=""8.56e+06""",C+,"=""150858.5079""","=""167795.8966""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).4d""","=""2[5/2]*""","=""3""",,"=""T6976""","=""L3451""",
Ne,1,"=""590.27835""","=""0.00004""","=""50""","=""1.25e+06""",C+,"=""150858.5079""","=""167794.9709""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).4d""","=""2[5/2]*""","=""2""",,"=""T6976""","=""L3451""",
Ne,1,"=""590.64294""","=""0.00004""","=""500""","=""4.51e+06""",C+,"=""150121.5922""","=""167047.6082""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[5/2]*""","=""2""",,"=""T6976""","=""L3451""",
Ne,1,"=""591.3633""","=""0.0001""","=""2500""","=""3.19e+06""",C+,"=""150121.5922""","=""167026.9923""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""1""",,"=""T6976""","=""L7292""",
Ne,1,"=""591.89068""","=""0.00004""","=""2500""","=""2.97e+06""",C+,"=""150917.4307""","=""167807.7649""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""0""","=""2s2.2p5.(2P*<1/2>).4d""","=""2[3/2]*""","=""1""",,"=""T6976""","=""L3451""",
Ne,1,"=""591.90290""","=""0.00040""","=""80""","=""4.15e+05""",C+,"=""150121.5922""","=""167011.5643""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""2""",,"=""T6976""","=""L4498""",
Ne,1,"=""593.44522""","=""0.00040""","=""750""","=""1.08e+06""",C+,"=""150121.5922""","=""166967.6752""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[1/2]*""","=""0""",,"=""T6976""","=""L4498""",
Ne,1,"=""593.93154""","=""0.00040""","=""500""","=""2.00e+05""",B+,"=""149824.2215""","=""166656.5114""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).5s""","=""2[1/2]*""","=""1""",,"=""T2318""","=""L4498""",
Ne,1,"=""594.48340""","=""0.00005""","=""5000""","=""1.13e+07""",B+,"=""134041.8400""","=""150858.5079""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""",,"=""T2733""","=""L7292""",
Ne,1,"=""596.16228""","=""0.00004""","=""700""","=""2.28e+06""",C+,"=""151038.4524""","=""167807.7649""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).4d""","=""2[3/2]*""","=""1""",,"=""T6976""","=""L3451""",
Ne,1,"=""596.54710""","=""0.00004""","=""5000""","=""6.41e+06""",C+,"=""151038.4524""","=""167796.9475""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).4d""","=""2[3/2]*""","=""2""",,"=""T6976""","=""L3451""",
Ne,1,"=""596.61790""","=""0.00040""","=""350""","=""2.42e+05""",C+,"=""151038.4524""","=""167794.9709""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).4d""","=""2[5/2]*""","=""2""",,"=""T6976""","=""L4498""",
Ne,1,"=""597.46273""","=""0.00004""","=""5000""","=""6.06e+06""",C+,"=""150315.8612""","=""167048.6694""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[5/2]*""","=""3""",,"=""T6976""","=""L3451""",
Ne,1,"=""597.55343""","=""0.00005""","=""6000""","=""3.51e+06""",B+,"=""134041.8400""","=""150772.1118""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""",,"=""T2733""","=""L7292""",
Ne,1,"=""598.23753""","=""0.00040""","=""80""","=""9.9e+04""",C,"=""150315.8612""","=""167026.9923""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""1""",,"=""T6976""","=""L4498""",
Ne,1,"=""598.79074""","=""0.00004""","=""1500""","=""3.63e+06""",C+,"=""150315.8612""","=""167011.5643""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""2""",,"=""T6976""","=""L3451""",
Ne,1,"=""599.16477""","=""0.00040""","=""750""","=""1.18e+06""",C+,"=""150315.8612""","=""167001.1327""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[7/2]*""","=""3""",,"=""T6976""","=""L4498""",
Ne,1,"=""600.09275""","=""0.00004""","=""1000""","=""1.14e+06""",C+,"=""150315.8612""","=""166975.3424""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[1/2]*""","=""1""",,"=""T6976""","=""L3451""",
Ne,1,"=""602.99968""","=""0.00005""","=""10000""","=""5.61e+06""",B+,"=""134459.2871""","=""151038.4524""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""1""",,"=""T2733""","=""L7292""",
Ne,1,"=""604.2013""","=""0.0020""","=""150""","=""1.56e+05""",C,"=""152970.7328""","=""169516.9948""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""0""","=""2s2.2p5.(2P*<3/2>).5d""","=""2[3/2]*""","=""1""",,"=""T6976""","=""L3469""",
Ne,1,"=""604.61348""","=""0.00004""","=""500""","=""2.26e+05""",B+,"=""150121.5922""","=""166656.5114""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).5s""","=""2[1/2]*""","=""1""",,"=""T2318""","=""L3451""",
Ne,1,"=""606.45359""","=""0.00004""","=""500""","=""1.64e+06""",B+,"=""150121.5922""","=""166606.3370""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).5s""","=""2[1/2]*""","=""0""",,"=""T2734""","=""L3451""",
Ne,1,"=""607.43376""","=""0.00005""","=""10000""","=""6.03e+07""",B+,"=""134459.2871""","=""150917.4307""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""0""",,"=""T2733""","=""L7292""",
Ne,1,"=""609.61630""","=""0.00005""","=""3000""","=""1.81e+07""",B+,"=""134459.2871""","=""150858.5079""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""",,"=""T2733""","=""L7292""",
Ne,2,"=""611.088""","=""0.005""","=""100""","=""""",,"=""301801.0594""","=""318160.9720""","=""2s2.2p4.(3P).4d""","=""4D""","=""7/2""","=""2s2.2p4.(3P<2>).6f""","=""2[3]*""","=""7/2""",,"=""""","=""L1406""",
Ne,2,"=""611.272""","=""0.005""","=""160""","=""""",,"=""301801.0594""","=""318156.0520""","=""2s2.2p4.(3P).4d""","=""4D""","=""7/2""","=""2s2.2p4.(3P<2>).6f""","=""2[4]*""","=""9/2""",,"=""""","=""L1406""",
Ne,1,"=""611.80187""","=""0.00040""","=""150""","=""6.09e+05""",B+,"=""150315.8612""","=""166656.5114""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).5s""","=""2[1/2]*""","=""1""",,"=""T2318""","=""L4498""",
Ne,1,"=""612.84498""","=""0.00004""","=""1000""","=""6.70e+05""",B+,"=""134459.2871""","=""150772.1118""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""",,"=""T2733""","=""L3451""",
Ne,2,"=""613.277""","=""0.005""","=""100""","=""""",,"=""301855.6707""","=""318157.1429""","=""2s2.2p4.(3P).4d""","=""4D""","=""5/2""","=""2s2.2p4.(3P<2>).6f""","=""2[4]*""","=""7/2""",,"=""""","=""L1406""",
Ne,1,"=""614.2508""","=""0.0020""","=""1000""","=""1.64e+06""",C+,"=""150772.1118""","=""167047.6082""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[5/2]*""","=""2""",,"=""T6976""","=""L3469""",
Ne,1,"=""614.30627""","=""0.00005""","=""10000""","=""2.82e+07""",B+,"=""134041.8400""","=""150315.8612""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""2""",,"=""T2733""","=""L7292""",
Ne,1,"=""615.02985""","=""0.00040""","=""1000""","=""1.33e+06""",C+,"=""150772.1118""","=""167026.9923""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""1""",,"=""T6976""","=""L4498""",
Ne,1,"=""615.61380""","=""0.00040""","=""500""","=""1.72e+05""",C,"=""150772.1118""","=""167011.5643""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""2""",,"=""T6976""","=""L4498""",
Ne,1,"=""616.35937""","=""0.00005""","=""10000""","=""1.46e+07""",B+,"=""134818.6405""","=""151038.4524""","=""2s2.2p5.(2P*<1/2>).3s""","=""2[1/2]*""","=""0""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""1""",,"=""T2733""","=""L7292""",
Ne,2,"=""616.609""","=""0.005""","=""80""","=""""",,"=""301947.9789""","=""318161.2874""","=""2s2.2p4.(3P).4d""","=""4D""","=""3/2""","=""2s2.2p4.(3P<2>).6f""","=""2[3]*""","=""5/2""",,"=""""","=""L1406""",
Ne,1,"=""617.28156""","=""0.00040""","=""150""","=""4.27e+05""",C,"=""150772.1118""","=""166967.6752""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[1/2]*""","=""0""",,"=""T6976""","=""L4498""",
Ne,1,"=""617.48829""","=""0.00004""","=""700""","=""7.52e+05""",C+,"=""150858.5079""","=""167048.6694""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[5/2]*""","=""3""",,"=""T6976""","=""L3451""",
Ne,1,"=""617.52842""","=""0.00040""","=""500""","=""3.00e+05""",C+,"=""150858.5079""","=""167047.6082""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[5/2]*""","=""2""",,"=""T6976""","=""L4498""",
Ne,1,"=""618.21460""","=""0.00004""","=""1500""","=""3.72e+06""",B+,"=""149657.0392""","=""165828.1766""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""3""","=""2s2.2p5.(2P*<3/2>).5s""","=""2[3/2]*""","=""2""",,"=""T2734""","=""L3451""",
Ne,1,"=""618.31575""","=""0.00040""","=""50""","=""1.18e+05""",C,"=""150858.5079""","=""167026.9923""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""1""",,"=""T6976""","=""L4498""",
Ne,1,"=""618.90649""","=""0.00004""","=""700""","=""5.88e+05""",C+,"=""150858.5079""","=""167011.5643""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""2""",,"=""T6976""","=""L3451""",
Ne,1,"=""619.30663""","=""0.00004""","=""500""","=""1.80e+05""",C+,"=""150858.5079""","=""167001.1327""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[7/2]*""","=""3""",,"=""T6976""","=""L3451""",
Ne,1,"=""620.29740""","=""0.00040""","=""150""","=""2.44e+05""",C,"=""150858.5079""","=""166975.3424""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[1/2]*""","=""1""",,"=""T6976""","=""L4498""",
Ne,1,"=""620.57775""","=""0.00004""","=""1000""","=""1.52e+06""",C+,"=""150917.4307""","=""167026.9923""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""0""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""1""",,"=""T6976""","=""L3451""",
Ne,3,"=""620.908""","=""""","=""70""","=""4.0e+07""",D,"=""446375.73+x""","=""462476.73+x""","=""2s2.2p3.(4S*).4d""","=""5D*""","=""3""","=""2s2.2p3.(4S*).5p""","=""5P""","=""2""",,"=""T8046""","=""L10704""",
Ne,3,"=""621.018""","=""""","=""70""","=""2.5e+07""",D,"=""446375.17+x""","=""462473.29+x""","=""2s2.2p3.(4S*).4d""","=""5D*""","=""2""","=""2s2.2p3.(4S*).5p""","=""5P""","=""1""",,"=""T8046""","=""L10704""",
Ne,1,"=""621.38758""","=""0.00004""","=""1500""","=""2.85e+06""",B+,"=""149824.2215""","=""165912.7861""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).5s""","=""2[3/2]*""","=""1""",,"=""T2734""","=""L3451""",
Ne,1,"=""621.72812""","=""0.00005""","=""10000""","=""6.37e+06""",B+,"=""134041.8400""","=""150121.5922""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""",,"=""T2733""","=""L7292""",
Ne,2,"=""622.448""","=""0.005""","=""160""","=""""",,"=""302750.7840""","=""318812.1133""","=""2s2.2p4.(3P).4d""","=""4F""","=""7/2""","=""2s2.2p4.(3P<1>).6f""","=""2[4]*""","=""9/2""",,"=""""","=""L1406""",
Ne,1,"=""622.57350""","=""0.00040""","=""500""","=""6.19e+05""",C+,"=""150917.4307""","=""166975.3424""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""0""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[1/2]*""","=""1""",,"=""T6976""","=""L4498""",
Ne,2,"=""623.9032""","=""0.0020""","=""120""","=""""",,"=""303071.8002""","=""319095.5118""","=""2s2.2p4.(3P).4d""","=""4P""","=""5/2""","=""2s2.2p4.(3P<0>).6f""","=""2[3]*""","=""7/2""",,"=""""","=""L1406""",
Ne,1,"=""624.67294""","=""0.00004""","=""1000""","=""7.97e+05""",B+,"=""149824.2215""","=""165828.1766""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).5s""","=""2[3/2]*""","=""2""",,"=""T2734""","=""L3451""",
Ne,1,"=""624.9593""","=""0.0020""","=""50""","=""""",,"=""152970.7328""","=""168967.3526""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""0""","=""2s2.2p5.(2P*<3/2>).6s""","=""2[3/2]*""","=""1""",,"=""""","=""L3469""",
Ne,2,"=""625.0925""","=""0.0020""","=""120""","=""""",,"=""302192.9098""","=""318186.1197""","=""2s2.2p4.(3P).4d""","=""4F""","=""9/2""","=""2s2.2p4.(3P<2>).6f""","=""2[5]*""","=""11/2""",,"=""""","=""L1406""",
Ne,1,"=""625.2732""","=""0.0020""","=""20""","=""""",,"=""151038.4524""","=""167026.9923""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""1""",,"=""""","=""L3469""",
Ne,2,"=""625.2905""","=""0.0020""","=""80""","=""""",,"=""302816.9602""","=""318805.121""","=""2s2.2p4.(3P).4d""","=""4P""","=""3/2""","=""2s2.2p4.(3P<1>).6f""","=""2[2]*""","=""5/2""",,"=""""","=""L1406""",
Ne,2,"=""625.869""","=""0.004""","=""180bl""","=""""",,"=""302839.2693""","=""318812.7356""","=""2s2.2p4.(3P).4d""","=""4F""","=""5/2""","=""2s2.2p4.(3P<1>).6f""","=""2[4]*""","=""7/2""",,"=""""","=""L1406""",
Ne,1,"=""625.87884""","=""0.00040""","=""1000""","=""6.06e+05""",C+,"=""151038.4524""","=""167011.5643""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""2""",,"=""T6976""","=""L4498""",
Ne,1,"=""626.64952""","=""0.00005""","=""10000""","=""2.49e+07""",B+,"=""134818.6405""","=""150772.1118""","=""2s2.2p5.(2P*<1/2>).3s""","=""2[1/2]*""","=""0""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""",,"=""T2733""","=""L7292""",
Ne,2,"=""627.0131""","=""0.0020""","=""80""","=""""",,"=""302890.5369""","=""318834.7543""","=""2s2.2p4.(3P).4d""","=""2F""","=""5/2""","=""2s2.2p4.(3P<1>).6f""","=""2[3]*""","=""7/2""",,"=""""","=""L1406""",
Ne,2,"=""627.2420""","=""0.0020""","=""140""","=""""",,"=""302247.7634""","=""318186.1608""","=""2s2.2p4.(3P).4d""","=""2F""","=""7/2""","=""2s2.2p4.(3P<2>).6f""","=""2[5]*""","=""9/2""",,"=""""","=""L1406""",
Ne,1,"=""627.30141""","=""0.00040""","=""700""","=""9.94e+05""",C+,"=""151038.4524""","=""166975.3424""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[1/2]*""","=""1""",,"=""T6976""","=""L4498""",
Ne,1,"=""627.60327""","=""0.00040""","=""500""","=""1.25e+06""",C+,"=""151038.4524""","=""166967.6752""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[1/2]*""","=""0""",,"=""T6976""","=""L4498""",
Ne,3,"=""627.750""","=""""","=""30""","=""1.1e+08""",D,"=""472027.94""","=""487953.47""","=""2s2.2p3.(2D*).4p""","=""3F""","=""2""","=""2s2.2p3.(2D*).4d""","=""3G*""","=""3""",,"=""T8046""","=""L10704""",
Ne,3,"=""628.358""","=""""","=""30""","=""1.1e+08""",D,"=""472020.08""","=""487930.17""","=""2s2.2p3.(2D*).4p""","=""3F""","=""3""","=""2s2.2p3.(2D*).4d""","=""3G*""","=""4""",,"=""T8046""","=""L10704""",
Ne,3,"=""628.959""","=""""","=""30""","=""1.2e+08""",D,"=""472013.12""","=""487908.04""","=""2s2.2p3.(2D*).4p""","=""3F""","=""4""","=""2s2.2p3.(2D*).4d""","=""3G*""","=""5""",,"=""T8046""","=""L10704""",
Ne,1,"=""629.37447""","=""0.00004""","=""1000""","=""6.39e+05""",B+,"=""150772.1118""","=""166656.5114""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).5s""","=""2[1/2]*""","=""1""",,"=""T2318""","=""L3451""",
Ne,2,"=""629.7840""","=""0.0020""","=""80""","=""""",,"=""302961.0417""","=""318835.128""","=""2s2.2p4.(3P).4d""","=""4F""","=""3/2""","=""2s2.2p4.(3P<1>).6f""","=""2[3]*""","=""5/2""",,"=""""","=""L1406""",
Ne,1,"=""630.47893""","=""0.00005""","=""1000""","=""4.16e+06""",B+,"=""134459.2871""","=""150315.8612""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""2""",,"=""T2733""","=""L7292""",
Ne,2,"=""630.6113""","=""0.0020""","=""100""","=""""",,"=""302307.7230""","=""318160.9720""","=""2s2.2p4.(3P).4d""","=""2D""","=""5/2""","=""2s2.2p4.(3P<2>).6f""","=""2[3]*""","=""7/2""",,"=""""","=""L1406""",
Ne,2,"=""630.766""","=""0.004""","=""180bl""","=""""",,"=""302307.7230""","=""318157.1429""","=""2s2.2p4.(3P).4d""","=""2D""","=""5/2""","=""2s2.2p4.(3P<2>).6f""","=""2[4]*""","=""7/2""",,"=""""","=""L1406""",
Ne,1,"=""631.36855""","=""0.00040""","=""1500""","=""3.40e+06""",B+,"=""150772.1118""","=""166606.3370""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).5s""","=""2[1/2]*""","=""0""",,"=""T2734""","=""L4498""",
Ne,2,"=""632.1116""","=""0.0020""","=""60""","=""""",,"=""303279.8915""","=""319095.5118""","=""2s2.2p4.(3P).5s""","=""4P""","=""5/2""","=""2s2.2p4.(3P<0>).6f""","=""2[3]*""","=""7/2""",,"=""""","=""L1406""",
Ne,1,"=""632.81646""","=""0.00004""","=""3000""","=""3.39e+06""",B+,"=""150858.5079""","=""166656.5114""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).5s""","=""2[1/2]*""","=""1""",,"=""T2318""","=""L3451""",
Ne,1,"=""633.08894""","=""0.00040""","=""1500""","=""1.46e+06""",B+,"=""150121.5922""","=""165912.7861""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).5s""","=""2[3/2]*""","=""1""",,"=""T2734""","=""L4498""",
Ne,1,"=""633.44276""","=""0.00005""","=""10000""","=""1.61e+07""",B+,"=""134041.8400""","=""149824.2215""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""",,"=""T2733""","=""L7292""",
Ne,2,"=""634.5653""","=""0.0020""","=""60""","=""""",,"=""302425.8139""","=""318180.3002""","=""2s2.2p4.(3P).4d""","=""2D""","=""3/2""","=""2s2.2p4.(3P<2>).6f""","=""2[2]*""","=""5/2""",,"=""""","=""L1406""",
Ne,1,"=""635.18532""","=""0.00040""","=""1000""","=""3.45e+05""",B+,"=""150917.4307""","=""166656.5114""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""0""","=""2s2.2p5.(2P*<1/2>).5s""","=""2[1/2]*""","=""1""",,"=""T2318""","=""L4498""",
Ne,1,"=""636.49963""","=""0.00040""","=""1000""","=""1.60e+05""",B+,"=""150121.5922""","=""165828.1766""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).5s""","=""2[3/2]*""","=""2""",,"=""T2734""","=""L4498""",
Ne,1,"=""638.29914""","=""0.00005""","=""10000""","=""3.21e+07""",B+,"=""134459.2871""","=""150121.5922""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""",,"=""T2733""","=""L7292""",
